,CXL7,CXL8,CXL93,CXL94,CXL95,CXL96,CXL69,CXL70,CXL41,CXL42,CXL73,CXL74,CXL77,CXL78,CXL53,CXL54,CXL19,CXL20,CXL33,CXL34,CXL29,CXL30,CXL35,CXL36,CXL79,CXL80,CXL15,CXL16,CXL3,CXL4,CXL13,CXL14,CXL57,CXL58,CXL23,CXL24,CXL55,CXL56,CXL65,CXL66,CXL47,CXL48,CXL97,CXL39,CXL40,CXL63,CXL64,CXL45,CXL46,CXL17,CXL18,CXL10,CXL9,CXL87,CXL88,CXL49,CXL50,CXL75,CXL76,CXL71,CXL72,CXL5,CXL6,CXL11,CXL12,CXL1,CXL2,CXL43,CXL44,CXL25,CXL26,CXL67,CXL68,CXL91,CXL92,CXL61,CXL62,CXL59,CXL60,CXL31,CXL32,CXL21,CXL22,CXL89,CXL90,CXL85,CXL86,CXL81,CXL82,CXL51,CXL52,CXL83,CXL84,CXL27,CXL28,CXL37,CXL38
UBE2J2,5.78006285584425,6.496901656636,5.528149294037025,5.286580622331639,4.932268121251725,5.348991131886825,5.971738995822218,6.662988164516162,4.605677404201966,5.199420223327034,6.442639333366157,5.1796318660302845,3.974927808597536,6.1909449544153645,5.517480781795039,6.429733526860392,6.832311316569292,4.365402809861163,4.933577260107021,5.041248738676484,4.388258732388456,4.749004707345728,4.132850623147041,4.495972437152741,6.009009354123881,4.596972675747326,5.162206377698526,6.250635950267718,5.212623836744774,5.317991588989085,5.390203552427948,5.63592064072613,6.434908585314027,6.063350690692036,4.4800294443525335,5.5138267988296406,5.1505185882006375,5.560204979048197,6.270391620359925,5.823045028191482,4.592069022502837,4.775462719329684,6.018108227674793,5.065188085636504,5.23498499986426,5.987651741829972,5.278268564273856,5.292197377565588,4.708584237798188,5.360751084915692,6.244013126969294,5.521700905274379,6.04096747910774,4.577533671923803,6.0953515819516815,6.1750891265264825,4.967674458822999,4.495853523730424,4.417464466252394,5.8155741383539965,6.224214143497207,5.183172195231684,5.435494778986215,5.688100640167332,5.815268856661545,6.184139538087408,5.318766015304632,4.495222430806889,4.113563654337598,5.887407703993712,4.678837429718503,6.241331035759057,9.43556584410496,4.866146221486513,5.077755334169262,5.957055554679519,6.294526171615285,6.511135938997176,5.362625200619505,4.921080849526756,4.694859728163093,5.589510943365212,6.363541489017796,5.161176030921398,5.508341108373441,5.0831332331175565,4.642961475051624,4.566985583017204,4.939294575108428,6.3147426006000416,6.510421213840897,4.933872043877961,4.511767119171481,5.179674657799045,5.211395533157765,6.26563819956133,5.9353663914953545
RP5-902P8.10,1.648787196054028,0.9929325265580364,1.026836703682117,1.762839743029061,1.23066339087762,1.5020470385691422,1.1401010553994708,1.1628148233777829,1.397093786684874,0.7959606267809263,2.1134584056544967,0.5544974111955072,0.8170170186228946,1.4964467336208644,1.4372612859916345,0.6294973105539461,1.9185773030091609,0.7034567230965344,0.9388636897686752,0.6550189793049189,1.1382366688661094,0.9154917167887344,0.7896790140094949,0.9329731855314956,1.0782683994556823,1.2313208841207914,2.65469607396419,1.7992756011744508,1.478333040316282,1.7914451427184102,1.4980890999340502,1.6219417683783934,1.275348945810692,1.6565097119641814,1.5826884646715438,1.338648111708027,1.5574803961271262,0.9922465266314164,2.2753464974474893,0.9997335873945868,1.1169723725745988,0.9827908950681984,1.961457496427338,1.6785040999169607,1.8296920344528032,1.5102340523507087,0.9711315329121064,1.1471342288965485,0.6748902707550632,1.2112388270294718,1.187511698994158,0.6507850130729227,1.2000365652512854,0.8445293006493152,0.9307290660325918,2.006580324133345,1.7429908262375178,0.8736653141240746,1.661979725951409,2.192294436613772,1.3436598527281216,1.4894863318858136,1.953377316473252,0.6664063486212682,1.0048238669816345,1.7246586414486924,0.9509265363940148,0.8954338657350288,1.4446763857935077,1.443976769609294,1.2217254182889377,1.1890206505435037,0.9287868142543833,1.2850230577481012,1.6546385124401417,1.0577912877150126,1.4492917449416851,1.4192910733244732,0.9101782546623112,1.0425280803927577,1.057855198222202,2.0813794503822467,1.584496274373905,2.465870357209466,0.5727750921914504,1.5402728269576504,0.8260815681555381,1.0409083949896725,0.6970806968996371,1.3143328514439925,1.5419674322691173,1.472212080889297,1.2394701944687203,0.7380567089518293,1.4324478716798323,1.120760412197486,0.9285208665077014
SCNN1D,1.1207656567462871,0.6960395338344109,0.6347381517009432,0.7965925406839595,0.7156384056673308,0.8583968597816025,0.6458212189592012,0.772224601959954,1.1965926053331606,0.7725647845642236,1.0116245874121648,0.6784568573057452,0.5597074041553562,0.9465722692667646,0.8522031784970775,0.6929091232037622,1.3882949912569875,0.6933549097810126,0.6621263278949961,0.7513596589939929,0.6826924792146881,0.7275499974503143,0.6110728199801932,0.5570023763558228,0.8073953223377626,0.4250351436957315,1.419190627863966,1.139669903090603,0.9117028848113604,1.2405701978382668,1.392439889541488,0.8699551640268062,0.9921007464429796,1.0265180295181446,1.145476042571998,1.0805634074383534,0.9863276666995432,0.781108646795778,1.5527119957037947,0.8091135770477605,0.6033434796171384,0.9229688405857872,1.3257281892848836,1.1025678818584936,0.8022097210036183,1.1869876831332788,0.9330657751671906,0.8680991715104561,0.5662790476788917,1.0336515237697252,0.8240298572150787,0.7133250486149378,0.9176925584704246,0.6996479386373015,0.6387478406350771,1.2190536314542288,0.8806666070846774,0.8314254954585972,0.5843448100496539,0.8995813365837795,1.1324863827862373,1.1320096122332215,1.4132402976010172,0.8578512333195932,0.8155924406034779,1.2834280010774226,1.0377650295699965,0.6086725606586413,0.8144164680352403,1.1686525530039145,0.6961290552904486,1.2394195116583824,0.7472551429652542,0.8402655768590198,0.8830990731534174,0.7047362735036359,1.2930202872262375,1.2288282301241769,0.9348664657058348,0.7402966922597278,0.6741362940223453,1.3263946062684338,1.1294210711003088,1.0607071527238598,0.6509357678153399,0.9140825626875908,0.8620366401359715,0.5505694229846618,0.7107625292114559,0.8594310000465658,1.007211211270694,0.7097628666721056,0.5357403225651783,0.6005870350780688,0.8976376756135291,0.7713616133837223,0.7692305166136464
ACAP3,4.810531770001521,5.565590267279074,3.5939051495327963,3.6771142585632393,2.9070650568213066,4.2128151387087565,4.599684579222306,4.629742797176621,3.9085827866762672,3.915086197589871,4.972397337821636,4.088123279375767,2.6793328359401096,4.757576026993513,4.206844708766472,3.685929938053812,6.498364839727647,3.763449547440609,3.623167596883666,3.1543490626909487,5.068947095996788,3.55952554912972,3.2585544938891498,2.8224318788998604,4.894001561500974,2.87127074878608,6.6477398905183325,6.071030210375662,4.457346349371488,6.078752238842911,5.396271496620699,4.931350169117649,5.72143480435284,5.365634812551794,4.394499572160912,5.908519078480368,4.087225753183725,3.6642085345772335,6.415539501302793,4.212244516928512,3.574536207606449,4.413020076560613,5.365218520604624,4.431296554395354,5.037861460610774,4.862892786599841,4.363413709868955,3.7953243289274616,3.6224116626978655,5.391524385198139,5.327558445254773,4.416502365480771,5.534242546911504,2.8947072777522376,4.256929146791197,4.919595553911333,4.0710607333596025,4.2466739568952505,2.666645335025872,5.128606510342197,4.066436011806788,4.680832117788051,6.069253270112473,4.303892617079848,5.124841264133352,4.451628793604816,4.205271281513976,3.485117244143288,3.501186473435632,5.213659340923304,3.4778950070638204,6.036565267226892,10.618294101011465,4.874001437659678,4.6071816538098185,4.807711017845503,5.458923303260696,6.06507048148129,4.0876243809830335,4.102434136827951,3.1853483467359025,4.773848432281642,5.150287413344104,4.045991068483973,4.119474668331864,4.706403157370837,3.7403658652582368,2.8308714393923364,3.48103139816561,5.321287772448313,5.8705346820066415,3.2691352589208456,2.855882920549792,3.7261561544330575,4.007630260585919,5.30306447166608,5.055848294071397
MIR6726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146885283803305,0.4699731885700612,0.0,0.394974193843629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093173377116884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292008667048586,0.0,0.6029506756392731,0.0,0.0,0.0,0.0,0.0,0.0,0.6020983743691309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4881840529841184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3130803441714038,0.0,0.0,0.0,0.0,0.0,0.4774566099524458,0.0,0.0,0.0
PUSL1,2.9451618616537565,3.581378769455519,1.915324798051346,2.21303060037444,2.219421573243043,2.5265903276202475,2.976447030126854,2.800286079279405,2.176906746092505,2.359838640409226,3.300867097686353,2.7657145685125424,1.9786156424283512,2.798698089596278,3.1683668972972,2.9959004550860264,3.303770273317668,2.2134722233617734,1.5996517218043398,1.879669848422285,2.01478623649313,1.9423881283461024,1.6740850635054032,2.1152140160523234,2.7363118400309063,2.061992511099224,2.401385379883643,3.5848162740956675,3.5383888578858054,3.101524873042257,2.7638363230769945,3.9279467634965264,2.682966247675457,2.2368767629313653,2.6795243635796986,3.3568389671456926,3.290325951360168,2.730794324977079,3.976428540147961,3.348344362361644,1.9403893015390856,2.4733636668168715,2.4501203980355446,2.87405634489598,2.323010528016724,3.346148348815208,3.0793366281417445,2.7041938096268407,2.121267702163341,2.8763404604699216,3.3903005757543188,3.093961115586388,3.215365148116045,2.1757911371690346,3.084030604593029,3.5429162516949804,2.2067746447783696,2.292871259510357,2.2560751373338808,2.975577442359791,2.546038553741175,2.797050669037489,3.2445184973662102,2.7470185363014057,3.716919784371201,3.1074433094016496,2.6581481759220176,2.1633955611079108,2.0041385563342136,2.916612620142141,1.970011664605107,3.0720688945476606,8.279319101874469,1.7503267935606437,2.856146058210127,3.5675681181783165,3.787203210268846,3.5103076928025265,2.57114117650678,1.7650216410139068,1.8468527214584265,3.200900047299529,2.902893937784261,1.7025799527450118,2.5184614740631748,2.5496071436686853,2.1495462179009155,2.0488414476953234,2.6100616933532232,2.7678200937312143,3.3568689854217504,1.794212665458187,2.010385277254781,2.4104940782090893,2.6817392406830414,3.1531011443922465,2.7749306812043057
CPSF3L,7.480740067585717,7.1231856064458885,5.863649811738048,5.68586003181671,5.755512873363317,6.189922760061539,5.526161356481874,7.119482290870684,5.8906165018472985,5.529200157461884,7.430271832726217,6.208225869419339,4.8981325719342985,6.447464418238026,6.961320987458847,7.200079125783843,7.103050222509861,5.3589538554318406,4.956994691389613,5.090998018012024,4.312299300732926,4.930388698979631,4.66779347525018,5.123861494845976,6.5695174733442485,5.286309965417669,7.229929116036263,7.462217963583544,6.163625397111463,7.364016398345248,7.406539708173143,6.5626486916521936,7.429589742876055,7.614524431829731,6.346205288040205,7.543269895532105,6.597478431641963,6.611391009831675,6.715490038885249,6.2392132643968985,4.952648511638913,5.700904557012389,6.940396735948464,6.46247639727151,6.682329128980464,7.528365176382719,6.564216645597493,5.624385517760656,5.650974465984684,6.0835056294858205,7.015853789531906,6.344013816124227,6.761749305518106,4.80377777071109,6.389421070099663,6.8541561626618925,5.714724392891193,6.550194093061337,5.454351409954438,7.42823667544318,6.830218188270343,7.229988399299778,7.945523688225692,6.0928754169655575,6.614234768204651,7.065638537138237,6.216508704935666,5.113286854096017,5.080195182300115,6.614573002216848,5.359671116364385,6.842789046784018,10.295932334967471,5.850871884229213,6.760560833589394,6.733575051213575,6.686728349283237,6.808149587431212,6.919953569866147,5.572171266810382,5.079612633661724,7.174273053313624,7.497057615477433,6.0133263502048,6.184089617627616,6.140081199470183,5.519577809964068,5.22617691403401,5.2639768976461205,7.143384448534378,7.824886784314375,5.0333674222216525,5.145709092016052,5.640725827944268,5.501658479418484,6.424472737269349,7.094470668618561
MIR6727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP5-890O3.9,3.432979972716637,5.1465287717219335,3.821109433080303,2.342841420139654,2.6578025109335712,2.768983421677808,2.7778887114072512,3.90416583185909,4.08487058977346,2.6852964230319496,4.182019508390956,3.832065528769767,2.6467065238970657,3.2410089878420787,4.2355335689794105,3.802780502993104,3.948106928739562,2.9916957425784303,2.578713170706605,3.4821216205536167,3.470390282536458,1.6461272121899213,2.7736671659722814,2.023053254636946,3.0452003599912647,3.068333615061352,4.018150728532599,4.057904653049125,2.9154022301005886,3.095115973261419,3.642043353972108,1.9759536698962128,3.6237045355060697,4.2512248530737065,3.8312248613251056,5.559637963942817,3.8810918549864746,3.8009906949000136,4.15795993688347,2.3915906595859133,2.2620550787299067,3.780944246570664,4.3446791695476135,3.08874190088346,3.501632382619112,3.8469886838700376,4.765472870950137,2.1915538806266817,2.9897988678527456,3.639446603946636,3.799422145745558,3.5749340459062906,4.404871448616675,1.6835888519420887,3.2351088819730003,2.577883893102916,2.2337311190059155,4.412236174490858,3.4274434494897483,5.329743993979205,3.5714896603602395,4.692267822728375,5.344847564351892,3.8083569026519433,3.022281112864448,3.401177889094624,1.6587324443932523,2.578431973483116,1.8461513200280697,4.125995279897858,2.483293756345299,3.3862005573398566,5.4775262525238695,4.455171177910187,3.229840444741277,3.1311469146599413,3.921052915788296,3.772519795934998,4.05585527957644,4.453508648383921,4.796620476669204,3.333608338525724,4.211640356237389,3.6048980377546633,4.250184087589016,3.51836122187582,3.499477342560456,2.1442443271399982,3.5513191462516565,3.3416446409995264,3.7143538681780464,3.828116229705948,2.0769991082576245,2.5654015778273904,3.8868137036286585,2.6066390156743435,3.878344374317497
CPTP,5.294696911272072,5.81914400423663,4.163027396547851,3.650669563868912,4.168113905283139,4.677603777425062,4.334926489397388,5.208100194846986,3.5779375103226867,4.546806505636453,7.82376503689471,4.095471020153855,3.4128081052995496,5.81775868231243,5.292694882615259,4.594282548217021,5.3536674923927805,3.72732984829461,2.6757615158407235,2.8720062938754127,3.4804863178273235,3.5559685511472936,2.671720849209174,2.9960265676222795,6.68175211088756,3.9849922803433975,5.6240920346307375,5.263629871681621,5.149314063418781,5.345319063167526,6.13812546107467,5.900241512168766,6.858175019549532,5.651964474976374,4.5378894610804,4.4442881631222,6.408154376318843,4.474974289741606,6.003329480171198,6.3405638648420055,3.2879890967336927,4.391414245920935,4.282682965150723,4.759550222651863,6.007832450591311,5.430727204095623,4.9177343280944745,3.2232856149980487,3.8491320987870186,4.798597422821305,6.744100087088923,5.468427307032489,4.805579022115438,2.4940802435171627,6.020748180947024,7.007487202378344,4.472770472862553,4.231739458130564,3.78425276842725,6.127843269363487,6.263493906856209,4.8938600215872725,5.281158681011871,3.062888052307529,5.6255984102140895,4.823715854956003,4.878730269135933,3.474535633943672,2.832614397822108,6.5062847648962645,3.980982659594368,6.988785865996435,11.336145577764634,4.956348885013117,4.929504591144023,4.487317234456833,6.025350237395919,5.147084237257838,4.3520018659650965,4.0203931229029575,2.8974890516343,6.276836078157059,5.441591665279394,4.181994568837828,5.106068097379255,3.893222613121045,4.113864393880217,4.658798101659767,3.264497629846886,6.342480987502478,6.779532646476341,4.0082393825069245,3.80721524522664,4.113486701002652,4.001018571162051,6.028428188989043,4.712196691245566
TAS1R3,0.3942104662164719,0.2819141665121238,0.4986872980524361,0.1676338616428078,0.1724066922662996,0.4054650528928363,0.2082270206045637,0.5029944691861378,0.2672262348059301,0.1921370371801056,0.4140728586202213,0.1160035073465227,0.1220884737994599,0.2236170038880003,0.3641799737691045,0.3591650306701096,1.4149874927025707,0.1681902937132643,0.1309431793362198,0.1731736973003823,0.3301726935322278,0.2172765334596864,0.8681671470443937,0.1614290918164022,0.2517621654350993,0.1149992014189422,0.3966965004205163,0.3340497640503701,0.1282704612187267,0.4640119489965657,0.2893831359765468,0.292863720848691,0.3417259306572724,0.6828566407084393,0.3463098339377964,0.5584361861287079,0.2691026015774197,0.1831612177892812,0.5950166962084118,0.2091490423730828,0.0794816177896288,0.2628028085268301,0.2842225305312186,0.7267412382687349,0.4155900555738197,0.3761287837925594,0.3348879493494665,0.7499561272879972,0.2353171145044597,0.1337809978662855,0.2497475813206478,0.1296641272769821,0.4440399957644066,0.2523993773568875,0.3102569252138053,0.8395723791392765,0.1953439325356502,0.2872177901312065,0.1627139868502309,0.2476967341759596,0.3432788752039018,0.3379871402677112,1.107491738252002,0.1394153916632082,2.1890701139398936,0.3824219822867829,0.1332176612575,0.2304444568531593,0.1826684184058072,0.6904842018615279,0.1503475258160612,0.4568855514593135,4.050946436748779,0.1502792957768716,0.3399768834000767,0.4813884536457988,0.6187729725397086,0.4534284066229228,0.2160154727528258,0.1669146847534905,0.2324667657716577,0.1116498779765419,0.2630826904728013,0.1842399494972992,0.2068447190633124,0.5682223716329811,0.3857593981792456,0.3810852654362872,0.1475687143815355,0.4525816676744988,0.2880240652323253,0.593031540986653,0.1771635990168823,0.2290623468079459,0.2675669087429917,0.3935720113383875,0.2279476031776529
